,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
831,43079,opisProjektuEfekt,"<p>Efektem badania będzie informacja o udziale wirus&oacute;w hpv w powstawaniu brodawczak&oacute;w g&oacute;rnych dr&oacute;g oddechowych oraz ich wpływu na powstawanie raka płaskonabłonkowego g&oacute;rnych dr&oacute;g oddechowych i przebieg kliniczny choroby. Potwierdzenie wpływu wirusa hpv na rozw&oacute;j raka płaskonabłonkowego g&oacute;rnych dr&oacute;g oddechowych oraz na dynamikę jego rozwoju otworzyłoby możliwość wprowadzenia program&oacute;w prewencyjnych zmniejszających ryzyko infekcji, jak to ma miejsce w innych lokalizacjach zmian powodowanych przez wirus hpv. Uzyskane wyniki zostaną przedstawione na konferencjach naukowych odbywających się w Polsce i zagranicą w latach 2009 i 2010 oraz wydane w formie publikacji.</p>",08/07/31,35,Określenie zależności pomiędzy obecnością wybranych typów wirusa hpv a markerami kancerogenezy raka plaskonabłonkowego w brodawczakach górnych dróg oddechowych.,"hpv, brodawczaki, górne drogi oddechowe, markery kancerogenezy, rak płaskonabłonkowy",173
832,43147,opisProjektuEfekt,"Udokumentowanym efektem realizacji niniejszego projektu, opr&oacute;cz nowych, optymalnych standardowych procedur identyfikacyjnych i analitycznych i zasadniczego postępu w zakresie wiedzy w zakresie struktura - retencja oraz w zakresie właściwości sorpcyjnych r&oacute;żnego typu faz stacjonarnych stosowanych w chromatografii cieczowej, będą, co najmniej&nbsp;dwie rozprawy doktorskie, co najmniej pięć publikacji w czasopismach naukowych o zasięgu światowym, kilka prac magisterskich. Efektem będzie też &quot;umocnienie&quot; i ugruntowanie szkoły naukowej kierownika projektu w zakresie rozdzielania grupowego oraz technik i technologii rozdzielania. Na podstawie wynik&oacute;w wykonanych badań przewiduje się także opracowanie nowych norm metodycznych, szczeg&oacute;lnie w zakresie analityki składu produkt&oacute;w zielarskich. <br />Wynikiem wymiernym będzie też opisana powyżej baza danych o szczeg&oacute;lnie wysokim stopniu przydatności dla &bdquo;wspomagania&rdquo; badań składu&nbsp;tego typu pr&oacute;bek&nbsp;oraz identyfikacji i oznaczania zawartości metabolit&oacute;w zar&oacute;wno dobrze &nbsp;poznanych, jak i jeszcze niezidentyfikowanych. Zasoby baz danych metabolit&oacute;w powinny być dostępne, a także aktualizowane poprzez Internet pod nadzorem administratora. Jednak, zar&oacute;wno wykorzystywanie, jak i aktualizacja baz powinna odbywać się na zasadach odpłatnych. Jest wysoce prawdopodobne, że nie tylko baza danych, ale także programy &bdquo;wspomagające&quot; będą mogły stanowić odrębny komercyjny produkt. <br /><br /><br />",08/07/29,35,"Standaryzacja warunków przygotowania próbki oraz oznaczania składu grupowego i ""szczegółowego"" produktów ziołowych","preparaty ziołowe, standaryzacja, kontrola jakości, skład grupowy, techniki: HPLC, TLC, PLC, GC-MS, LC-MS, LC-MS-MS, H-NMR, C13-NMR",173
833,43207,opisProjektuEfekt,Uzyskane wyniki zostaną przedstawione w publikacjach kierownych do renomowanych czasopism naukowych oraz&nbsp;w formie doniesień naukowych na konferencjach krajowych i zagranicznych.,08/07/25,35,Polimorfizm i ekspresja genu czynnika martwicy nowotworu - alfa (TNF-α) oraz skłonność limfocytów do apoptozy i do zakażenia wirusem białaczki bydła u krów naturalnie zakażonych,"TNF-α, polimorfizm genu, ekspresja genu, bydło, apoptoza, limfocyty B, monocyty, wirus BLV",200
834,43332,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font face=""Times New Roman"" size=""3"">Wyniki planowanych badań zostaną wykorzystane w rozprawie habilitacyjnej dr Renaty Fogt-Wyrwas oraz dr Krzysztofa Karpowicza. Efektem badań będą r&oacute;wnież referaty na konferencjach krajowych i zagranicznych (między innymi na Kongresie Europejskiego College'u Nauk o Sporcie - ECSS Congress 2010) oraz publikacje w czasopismach naukowych.</font></p>",08/07/31,35,"Podłoże genetyczne poziomu sprawności fizycznej w oparciu o analizę sekwencji genów IGF-1, IGFBP-3 i IGF1R","uwarunkowania genetyczne sprawności fizycznej, polimorfizm genów IGF-1, IGFBP-3, IGF1R",173
835,43385,opisProjektuEfekt,"<p>W celu udokumentowania i upowszechnienia wynik&oacute;w będących efektem podjętych w omawianym projekcie badawczym zagadnień, planowane są: </p>
<ul>
    <li>przedstawienie wynik&oacute;w badań w naukowych czasopismach polskich i zagranicznych,&nbsp;</li>
    <li>przybliżenie technologii i jej promocję w czasopismach technicznych ukierunkowanych,&nbsp;</li>
    <li>organizacja seminari&oacute;w naukowo-technicznych w celu zachęcenia do stosowania i rozpowszechniania technologii LOST FOAM&nbsp;</li>
    <li>akcje w zainteresowanych zakładach pracy, kt&oacute;re pragną być konkurencyjne i są otwarte na nowe technologie,&nbsp;</li>
    <li>wykonanie serwisu internetowego przybliżającego technologię pełnej formy i przedstawiającego najważniejsze wnioski wypływające z projektu badawczego. <br /></li>
</ul>",08/07/30,35,Opracowanie teoretycznych i technologicznych podstaw procesu wytwarzania odlewów metodą lost foam,"ODLEWNICTWO, PEŁNA FORMA, LOST FOAM, METODA ZGAZOWYWANYCH MODELI, MODELE STYROPIANOWE",200
836,43452,opisProjektuEfekt,"<font size=""3""><span style=""FONT-FAMILY: &quot;’Times New Roman’&quot;; mso-fareast-font-family: '’’Times New Roman’’'; mso-bidi-font-family: '’Times New Roman’'; mso-fareast-language: EN-US"">
<p style=""MARGIN-BOTTOM: 0pt; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;; mso-fareast-font-family: '’’Times New Roman’’'; mso-fareast-language: EN-US"">Wyniki realizacji projektu zostaną przedstawione w formie opracowania pisemnego oraz opublikowane w postaci: artykuł&oacute;w i referat&oacute;w w kraju i za granicą. Przewiduje się r&oacute;wnież, że wyniki grantu staną się podstawą rozprawy habilitacyjnej kierownika grantu oraz wzbogacą dorobek naukowy pozostałych uczestnik&oacute;w projektu.</span><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""> <u1:p></u1:p></span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: &quot;Times New Roman&quot;""><o:p></o:p></span></p>
<p style=""MARGIN-BOTTOM: 0pt; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;"">Zainteresowanie wynikami badań wyraziła r&oacute;wnież firma SGL Carbon Polska S.A. będąca producentem odlew&oacute;w kompozyt&oacute;w na osnowie metali ciężkich (ołowiu i antymonu) zbrojonych spiekami grafitowymi wykorzystywanych w produkcji pomp głębinowych, co może stać się podstawą do wdrożenia rozwiązań opracowanych w ramach grantu. <u1:p></u1:p></span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: &quot;Times New Roman&quot;""><o:p></o:p></span></p>
<p style=""MARGIN-BOTTOM: 0pt; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;"">Autorzy liczą, iż przygotowane opracowanie może zostać wykorzystane r&oacute;wnież przez zakłady recyklingu, kt&oacute;re obecnie intensywnie rozwijają się ze względu na konieczność racjonalnego gospodarowania odpadami wynikającą z wprowadzonego ustawodawstwa oraz um&oacute;w międzynarodowych związanych z wejściem Polski do Unii Europejskiej.</span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: &quot;Times New Roman&quot;""><o:p></o:p></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font face=""Times New Roman"">&nbsp;</font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""></p>
</span></font>",08/07/29,35,Projektowanie struktury nasycanego metalem zbrojenia pod kątem możliwości recyklingu powstałych odlewów kompozytowych,"recykling, kompozyty metalowe, struktura zbrojenia",200
837,43503,opisProjektuEfekt,"<font size=""4"">&nbsp; </font>
<div><font size=""4"">Uzyskane wyniki będą publikowane w czasopismach o międzynarodowym zasięgu. Będą r&oacute;wnież prezentowane w formie plakat&oacute;w i ustnych wystąpień na krajowych i zagranicznych zjazdach naukowych. Będą także wchodzić w skład rozprawy doktorskiej mgr Małgorzaty Alabrudzińskiej.</font></div>
<div><font size=""4"">Po ich opublikowaniu,&nbsp;wyniki będą wykorzystane w wielu pracowniach zajmujących się stabilnością genomu.</font></div>",08/07/31,35,Analiza funkcjonalna genów związanych z kontrolą stabilności genomu w diploidalnych komórkach Saccharomyces cerevisiae,"stabilność genomu, mutageneza, komórki diploidalne, szczepy delecyjne, mutatory, antymutatory, Saccharomyces cerevisiae",173
838,43582,opisProjektuEfekt,,08/07/30,35,Krótkie cząsteczki RNA jako regulatory aktywności enzymatycznej ludzkiej rybonukleazy Dicer,"biogeneza miRNA, rybonukleaza Dicer, aptamery RNA, inhibicja Dicer, regulacja ekspresji genów ",200
839,43643,opisProjektuEfekt,"<p align=""left""><font face=""Times New Roman"" size=""3"">Uzyskane wyniki będą publikowane w czasopismach angielskojęzycznych, co umożliwi ich rozpowszechnienie nie tylko w Polsce, ale i za granicami kraju. Planowany jest także wyjazd na konferencje, gdzie będzie można przedstawić na bieżąco cząstkowe wyniki doświadczeń. Efektem proponowanych badań będzie uzyskanie nowatorskich wynik&oacute;w dotyczących wpływu nanopreparat&oacute;w mangany na ekspresję gen&oacute;w w wybranych liniach kom&oacute;rkowych szczur&oacute;w.W przyszłości planujemy nawiązanie wsp&oacute;łpracy międzynarodowej w tym zakresie.</font></p>",08/07/29,35,Ocena wchłanialności nanopreparatów manganu do hepatocytów i astrocytów w badaniach in vitro,"nanopreparaty, managan, biomarkery, astrocyty, hepatocyty, dodatki paszowe",173
840,43649,opisProjektuEfekt,"<font lang=""JA"" face=""Times New Roman"" size=""3"">
<p align=""left"">Nadrzędnym zadaniem w ramach realizacji niniejszego projektu będzie dokładne opracowanie metody pozwalającej na określenie bilansu wodnego jezior w oparciu o wyniki analiz izotopowych tlenu i wodoru z cząsteczki wody, co z kolei pozwoli odpowiedzieć na pytanie o przyczyny obniżania poziomu wody w jeziorach będących bezpośrednim obiektem badawczym. Wyniki planowanych badań, ich interpretacja oraz opracowana metoda badawcza przedstawione zostaną na międzynarodowej konferencji naukowej (Isotope Workshop) oraz w postaci publikacji w anglojęzycznym czasopiśmie indeksowanym. Końcowy raport z wynik&oacute;w badań przedstawiony zostanie r&oacute;wnież lokalnym władzom samorządowym oraz zainteresowanym organizacjom ekologicznym. Część wynik&oacute;w uzyskanych w ramach realizacji projektu zostanie r&oacute;wnież wykorzystana w przygotowaniu rozprawy doktorskiej kierownika projektu - mgr Dominiki Lewickiej-Szczebak.</p>
</font>",08/07/29,35,Analiza izotopowa tlenu i wodoru w wodzie jako ilościowy wskaźnik wymiany wilgoci w układzie atmosfera-hydrosfera-litosfera,"izotopy trwałe, izotopowy bilans mas, model Craig-Gordon, ewaporcja jezior, obieg wody",173
841,43687,opisProjektuEfekt,"<p>Wyniki prac badawczych będą prezentowane w postaci publikacji w krajowych czasopismach (Wiadomości Naftowe, Nafta-Gaz, Przegląd Geologiczny) a także prezentowane na konferencjach naukowo-technicznych. Planuje sie także przygotowanie&nbsp;przeglądowej pracy do złożenia w AAPG Bulletin&nbsp;&nbsp;poświęconej problematyce wystepowania pirobitumin&oacute;w w Polsce. </p>
<p>Planuje się zaprezentowanie wynik&oacute;w prac na knferencjach IMOG oraz AAPG.</p>
<p>Opracowane metody wyliczania poprawek dla interpretacji well log&oacute;w będą proponowane do wykorzystania w&nbsp;pracach poszukiwaczo-złozowych w przemyśle naftowym.</p>",08/07/28,35,"Sposoby diagnozowania, klasyfikacji i określenie mechanizmu powstawania stałych bituminów w utworach węglanowych i ich wpływ na parametry filtracyjne skał zbiornikowych","stałe bituminy, pirobituminy, przepuszczalność, mieszana zwilżalność, skały węglanowe",173
842,43709,opisProjektuEfekt,"Wyniki uzyskane w trakcie przeprowadzonych badań w ramach projektu badawczego posłużą do napisania artykuł&oacute;w, natomiast uruchomione stanowisko będzie stanowiło zaplecze badawcze o dużych możliwościach do prowadzenia prac badawczych. Uzyskane wyniki badań będą też wnosiły ważną informację dla producent&oacute;w granulat&oacute;w drzewnych, na podstawie kt&oacute;rej będą mogli wpływać na polepszenie jego jakości.<br />",08/07/29,35,Wpływ wybranych parametrów technicznych granulatora na jakość granulatu drzewnego,"granulat drzewny, granulator",173
843,43716,opisProjektuEfekt,"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" />
<meta content=""Word.Document"" name=""ProgId"" />
<meta content=""Microsoft Word 11"" name=""Generator"" />
<meta content=""Microsoft Word 11"" name=""Originator"" />
<link href=""file:///C:\DOCUME~1\agnes\USTAWI~1\Temp\msohtml1\01\clip_filelist.xml"" rel=""File-List"" /><style type=""text/css"">
<!--
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-parent:"""";
	margin:0cm;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	text-autospace:none;
	font-size:10.0pt;
	font-family:""Times New Roman"";
	mso-fareast-font-family:""Times New Roman"";}
@page Section1
	{size:612.0pt 792.0pt;
	margin:70.85pt 70.85pt 70.85pt 70.85pt;
	mso-header-margin:35.4pt;
	mso-footer-margin:35.4pt;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->
</style>
<p style=""text-indent: 18pt; line-height: 150%; font-family: Times New Roman;"" class=""MsoNormal""><font size=""3"">Przewiduje się powstanie publikacji naukowych oraz prezentacje wynik&oacute;w na konferencjach krajowych i zagranicznych. Wyniki badań mogą zostać wykorzystane do określenia rzeczywistych udział&oacute;w poszczeg&oacute;lnych gatunk&oacute;w płastug w połowach oraz w celu oszacowania ich zasob&oacute;w i zarządzania nimi. Opracowane markery mogą posłużyć w przyszłości jako narzędzie do oznaczania gatunku, co może być szczeg&oacute;lnie przydatne w przypadku badań fizjologii lub genetyki storni lub gładzicy. Praktyczne użycie tych marker&oacute;w powinno przyczynić się do precyzyjnego określenia zasięgu i rozmieszczenia obydwu gatunk&oacute;w płastug i oceny stanu bior&oacute;żnorodności w Morzu Bałtyckim.<span style=""""> </span>Ze względu na fakt, że strefa hybrydyzacji jest zlokalizowana w miejscu występowania bariery środowiskowej, zostanie podjęta pr&oacute;ba określenia wpływu czynnik&oacute;w pozagenetycznych na przepływ gen&oacute;w i strukturę badanej strefy kontaktu.<br /></font></p>
<p style=""text-indent: 18pt; line-height: 150%; font-family: Times New Roman;"" class=""MsoNormal""><font size=""3"">W przypadku wykrycia dowod&oacute;w na rekombinację w mtDNA badanych hybryd zostanie ustalone czy hybrydyzacja ma wpływ na powstawanie rekombinacji, co z kolei może być podstawą do dalszych badań nad horyzontalnym przekazywaniem informacji genetycznej pomiędzy blisko spokrewnionymi gatunkami oraz mechanizmami molekularnymi utrzymującymi barierę międzygatunkową.</font></p>
<p style=""line-height: 150%; font-family: Times New Roman;"" class=""MsoNormal""><font size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Informacje o strukturze populacyjnej storni, niezależnie od wyjaśnienia obecności i natury interakcji hybryd storni i gładzicy oraz homozygot gatunk&oacute;w macierzystych, mogą pom&oacute;c w przyszłości przy monitoringu i planowaniu połow&oacute;w ryb płastugowatych w rejonie południowego Morza Bałtyckiego. </font></p>",08/07/24,35,Wpływ hybryd storni i gładzicy na strukturę populacji wybranych gatunków płastug z rodziny Pleuronectidae w Morzu Bałtyckim,"Platichthys flesus, Pleuronectes platessa, hybrydy międzygatunkowe, markery gatunkowe, struktura genetyczna",173
844,43719,opisProjektuEfekt,Opracowane metody otrzymywania i zastosowania nowych materiał&oacute;w polisacharydowo-polianilinowych zostaną<br />opublikowane w czasopismach krajowych i zagranicznych dotyczących biopolimer&oacute;w i sieci polimerowych oraz<br />zaprezentowane na konferencjach o zasięgu międzynarodowym (np. na kolejnych konferencjach Polymer Gel and<br />Networks itp.). Najbardziej wartościowe wyniki posłużą do opracowania odpowiednich wniosk&oacute;w patentowych.,08/07/23,35,Nowe materiały na bazie polimerów przewodzących i polisacharydów,"polimery przewodzące, polisacharydy",173
845,43725,opisProjektuEfekt,"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" />
<meta content=""Word.Document"" name=""ProgId"" />
<meta content=""Microsoft Word 11"" name=""Generator"" />
<meta content=""Microsoft Word 11"" name=""Originator"" />
<link href=""file:///C:\DOCUME~1\ADMINI~1\USTAWI~1\Temp\msohtml1\01\clip_filelist.xml"" rel=""File-List"" /><style type=""text/css"">
<!--
 /* Font Definitions */
 @font-face
	{font-family:Wingdings;
	panose-1:5 0 0 0 0 0 0 0 0 0;
	mso-font-charset:2;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:0 268435456 0 0 -2147483648 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-parent:"""";
	margin:0cm;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	mso-fareast-font-family:""Times New Roman"";
	mso-fareast-language:EN-US;
	mso-no-proof:yes;}
p.MsoHeader, li.MsoHeader, div.MsoHeader
	{margin:0cm;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	tab-stops:center 8.0cm right 16.0cm;
	text-autospace:none;
	font-size:10.0pt;
	font-family:""Times New Roman"";
	mso-fareast-font-family:""Times New Roman"";}
@page Section1
	{size:612.0pt 792.0pt;
	margin:70.85pt 70.85pt 70.85pt 70.85pt;
	mso-header-margin:35.4pt;
	mso-footer-margin:35.4pt;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
 /* List Definitions */
 @list l0
	{mso-list-id:887179521;
	mso-list-type:hybrid;
	mso-list-template-ids:468869026 -1 -1 -1 -1 -1 -1 -1 -1 -1;}
@list l0:level1
	{mso-level-start-at:4;
	mso-level-number-format:bullet;
	mso-level-text:-;
	mso-level-tab-stop:88.8pt;
	mso-level-number-position:left;
	margin-left:88.8pt;
	text-indent:-18.0pt;
	font-family:""Times New Roman"";
	mso-fareast-font-family:""Times New Roman"";}
ol
	{margin-bottom:0cm;}
ul
	{margin-bottom:0cm;}
-->
</style>
<p style=""margin-top: 6pt; text-align: justify; text-indent: 35.4pt;"" class=""MsoHeader""><span style=""font-size: 12pt; font-family: Arial;"">Wymiernym efektem projektu badawczego będzie opracowanie wytycznych i zaleceń pomocnych przy ocenie i kształtowaniu cech użytkowo-przestrzennych g&oacute;rskich obszar&oacute;w zlewniowych w ujęciu gospodarczo-przestrzenno-czasowym. Uwzględniać one będą parametryczną zmienność tworzonych tu zasob&oacute;w wodnych, modyfikowanych oddziaływaniem zmiennych czynnik&oacute;w o charakterze antropogenicznym. Zakres i&nbsp;charakter tych zmian zostanie wykazany w odniesieniu do rolniczych aspekt&oacute;w produkcyjnych, a także użytkowych, hydrochemicznych oraz hydrologicznych.<o:p></o:p></span></p>
<p style=""text-align: justify; text-indent: 35.4pt;"" class=""MsoHeader""><span style=""font-size: 12pt; font-family: Arial;"">Wymiernym efektem będzie r&oacute;wnież ocena wpływu zachodzących przeobrażeń strukturalnych na kształtowanie się nowych cech rolnictwa g&oacute;rskiego, uwzględniającego w gł&oacute;wnej mierze produkcję na trwałych użytkach zielonych. Odniesiona ona zostanie do ilościowo-jakościowych zasob&oacute;w wodnych z uwzględnieniem prognostyki zmian sposob&oacute;w zagospodarowania ziemi. Istotną przesłanką motywującą wspomniane działania jest fakt, że omawiany obszar charakteryzuje się wysoką atrakcyjnością środowiskowo-turystyczną. Na taką ocenę w&nbsp;niemałym stopniu wpływają także tworzone tu zasoby wodne i ich stosunkowo wysoka jakość.<o:p></o:p></span></p>
<p style=""text-align: justify; text-indent: 35.4pt;"" class=""MsoHeader""><strong style=""""><span style=""font-size: 12pt; font-family: Arial;"">Ważnym celem publikatorskim niniejszego projektu będzie przygotowanie i opracowanie na podstawie zebranych podczas jego realizacji materiał&oacute;w pracy habilitacyjnej kierownika projektu.<o:p></o:p></span></strong></p>
<p style=""text-align: justify; text-indent: 35.4pt;"" class=""MsoHeader""><span style=""font-size: 12pt; font-family: Arial;""><o:p>&nbsp;</o:p></span></p>
<p style=""text-align: justify; text-indent: 35.4pt;"" class=""MsoHeader""><span style=...",08/07/30,35,Wrażliwość wód powierzchniowych i  gruntowych na obciążenie NPK pochodzenia rolniczego w zlewni górnego Dunajca na tle przeobrażeń strukturalno-użytkowych,"karpackie obszary zlewniowe, ładunek NPK, struktura użytkowania ziemi, modelowanie relacji środowiskowych, prognoza przeobrażeń użytkowych.",173
846,43731,opisProjektuEfekt,"<p style=""font-family: Times New Roman;""><font size=""3"">Wyniki badań zostaną zaprezentowane na zjazdach krajowych i międzynarodowych towarzystw naukowych o profilu kardiologicznym (Polskiego Towarzystwa Nadciśnienia Tętniczego, Polskiego towarzystwa Kardiologicznego, European Society of Hypertension, European Society of Cardiology), reumatologicznym i immunologicznym. Wyniki będą stanowiły podstawę do opracowania trzech dysertacji doktorskich (dr I.Kierzkowska, dr J.Sulicka, dr D.Telesińska-Jasi&oacute;wka) oraz jednej rozprawy habilitacyjnej (dr n.med. M.Korkosz).</font></p>",08/07/29,35,Badanie markerów wczesnego uszkodzenia śródbłonka i miażdżycy u pacjentów z nawracającymi stanami zapalnymi  i we wczesnej fazie przewlekłego stanu zapalnego,"śródbłonek, zapalenie, miażdżyca",200
847,43767,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial"">Wymiernym udokumentowanym efektem podjętego projektu będą publikacje naukowe oraz referaty wygłoszone na konferencjach w kraju i za granicą. Uzyskane wyniki będą stanowiły r&oacute;wnież fragmenty doktorat&oacute;w i/lub habilitacji.<o:p></o:p></span></p>",08/07/30,35,Właściwości elektrofizjologiczne neuronów piramidowych kory przedczołowej u myszy cechujących się wysoką i niską aktywnością lokomocyjną,"kora przedczołowa, neurony piramidowe, aktywność lokomocyjna, test otwartego pola, potencjał błonowy, potencjały czynnościowe, prądy jonowe Na+",173
848,43823,opisProjektuEfekt,"<p>&nbsp;&nbsp;&nbsp; Wymiernym, udokumentowanym efektem projektu będzie rozprawa habilitacyjna opisująca zr&oacute;żnicowanie&nbsp; parametr&oacute;w&nbsp;populacyjnych&nbsp;saren zasiedlających tereny rolnicze&nbsp;zachodniej Polski&nbsp;oraz ich związek ze strukturą środowiska.&nbsp;Wyniki badań z pomocą radiotelemetrii, kt&oacute;rych dotąd nie prowadzono na sarnach zasiedlających otwarte tereny rolnicze,&nbsp; pozwolą lepiej zrozumieć&nbsp;specyfikę funkcjonowania ich populacji, a także powinny dostarczyć argument&oacute;w potwierdzających&nbsp;odrębność ekologiczną saren polnych, kt&oacute;ra niekiedy&nbsp;bywa&nbsp;kwestionowana.&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp; Ocena przyczyn zmian w&nbsp;występowaniu&nbsp;badanego gatunku&nbsp;na terenach otwartych&nbsp;pozwoli nie tylko zachować&nbsp; populacje&nbsp;sarny polnej,&nbsp;ale&nbsp;także&nbsp;pogłębi&nbsp;wiedzę o procesach adaptacyjnych&nbsp;w świecie zwierząt, stwarzając szansę lepszego gospodarowania&nbsp;zasobami przyrodniczymi.&nbsp;Badania umożliwą wyznaczenie&nbsp;element&oacute;w struktury krajobrazu rolniczego, kt&oacute;re korzystnie wpływają na populacje saren, a także mogą sprzyjać występowaniu innych zwierząt w ekosystemie polnym. Tym samym&nbsp;pozwolą wskazać kierunki zmian w użytkowaniu teren&oacute;w rolniczych, służących ochronie przyrody. Zostaną one przekazane instytucjom&nbsp;odpowiedzialnym za politykę rolną i ochronę środowiska. </p>
<div>&nbsp;&nbsp;&nbsp; Wnioski wynikające z projektu umożliwią&nbsp;opracowanie&nbsp;założeń do strategii łowieckiego gospodarowania populacjami saren&nbsp;polnych, kt&oacute;rej obecnie brakuje. Jej celem powinno być&nbsp;zachowanie&nbsp;występowania tego&nbsp;ekotypu na jak największym&nbsp;obszarze kraju, m.in. dzięki kształtowaniu&nbsp;biotop&oacute;w polnych.&nbsp;Strategia ta, bazująca&nbsp; na monitoringu, kt&oacute;rego zasady zostaną dopracowane w ramach tego&nbsp;projektu, pozwoli&nbsp;na zachowanie&nbsp;umiarkowanego użytkowania&nbsp;ekotypu polnego sarny - gatunku&nbsp;należącego do&nbsp;najważniejszych&nbsp;w gospodarce łowieckiej w Polsce.&nbsp; </div>
<div></div>
<div></div>
<div></div>
<div>&nbsp;&nbsp;&nbsp; </div>
<div>&nbsp;&nbsp;&nbsp; Wyniki badań będą prezentowane w ramach wykład&oacute;w akademickich, a także&nbsp;podczas zajęć terenowych dla student&oacute;w rolnictwa, leśnictwa i archtektury krajobrazu oraz w ramach kurs&oacute;w dla myśliwych, organizowanych&nbsp;w&nbsp;Stacji Badawczej &ndash; OHZ PZŁ w Czempiniu. Relacje zwierzęta łowne a krajobraz rolniczy&nbsp;są częstym tematem tych spotkań. Czempiń leży bowiem na skraju unikalnego &ndash; Agroekologicznego Parku Krajobrazowego im.&nbsp;Gen.&nbsp;Dezyderego&nbsp; Chłapowskiego.&nbsp; Wiedza o funkcjonowaniu populacji saren polnych,&nbsp;a także zalecenia dotyczące kształtowania ich biotop&oacute;w, zostaną także&nbsp; spopularyzowane wśr&oacute;d myśliwych poprzez publikacje w krajowych i regionalnych czasopismach łowieckich.&nbsp;</div>",08/07/25,35,Wpływ struktury krajobrazu rolniczego na funkcjonowanie populacji sarny polnej (Capreolus capreolus L.),"sarna, Capreolus capreolus, ekotyp polny, zagęszczenie, struktura płci i wieku, rozrodczość, śmiertelność, masa ciała, krajobraz rolniczy, użytkowanie gruntów rolnych",200
849,43983,opisProjektuEfekt,"&nbsp; Przewiduje się, że wymiernym efektem podjętego problemu badawczego będzie:
<ul>
    <li>wydanie 2-3 publikacji w języku angielskim w punktowanych czasopismach jak Indoor Air, Occupational&nbsp;and Environmental Medicine, czy Journal of Exposure Analysis and Environmental Epidemiology </li>
    <li>zaprezentowanie wynik&oacute;w badań na konferencjach krajowych i międzynarodowych z dziedziny higieny i medycyny pracy oraz mikrobiologii, w tym między innymi: International Aerosol Conference, Helsinki 2010, Meetings of the&nbsp;Three Divisions of the International Union of Microbiological Societies, Sapporo 2011, 30th International Congress&nbsp;on Occupational Health, Montterey 2012; </li>
    <li>przekazanie raport&oacute;w z badań do administrator&oacute;w budynk&oacute;w oraz os&oacute;b i instytucji&nbsp;odpowiedzialnych za higienę i&nbsp;<br />bezpieczeństwo pracy. </li>
</ul>",08/07/31,35,Efekty prozapalne i subiektywne dolegliwości związane ze złożoną ekspozycją na grzyby pleśniowe w pomieszczeniach budynków biurowych,"pomieszczenia biurowe, grzyby pleśniowe, (1,3)-B-D-glukany, cytokiny prozapalne, subiektywne dolegliwości",173
