,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
10,10.0,1475.0,opisProjektuEfekt,"realizacja wskazanych celw pozwoli:
- sformułować wnioski i zalecenia w zakresie gospodarowania pokrywą roślinną na powierzchni lotniska i sposobw ograniczania aktywności ptakw na obszarze lotniska i jego otoczenia, ktre mogą być modelowe dla innych lotnisk wojskowych;- w oparciu o wyniki z przeprowadzonych badań opracować propozycje procedur profilaktycznych dla pilotw i organizatorw lotw, w celu zminimalizowania możliwości kolizji statkw powietrznych z ptakami. 
rezultaty badań będą podstawą publikacji naukowych w renomowanych czasopismach o międzynarodowych (z tzw. listy filadelfijskiej) pokrywających problematykę proponowanego projektu (np. journal wildlife managament, europen journal of wildlife research, acta ornithologica itp. ) oraz specjalistycznych polskich wojskowych czasopismach specjalistycznych o charakterze technicznym (wojskowy przegląd techniczny i logistyczny) objętych punktacją podaną w załączniku do komunikatu nr 2 min. nauki i informatyzacji z 7 października 2005 (z pźniejszymi zmianami). autorzy zamierzają w formie referatw przedstawić wyniki badań na konferencjach w kraju i za granicą. końcowym efektem prac będą 2 mapy (okres jesienno - letni oraz wiosenno- letni) lotniska jak i jego otoczenia, ktra będzie obrazować zagrożenia usuwalne i nieusuwalne wraz skalą gradacji niebezpieczeństw w kontekście występowania ptakw oraz propozycje działań profilaktycznych przeznaczonych dla organizatorw lotw. ponadto autorzy projektu przygotują prezentacje multimedialną (program power point) dla organizatorw lotw oraz pilotw z wynikami badań.",06/07/27,1.0,Zagrożenia i metody ochrony statków powietrznych przed zderzeniami z ptakami w aspekcie sytuacji ornitologicznej lotniska wojskowego w Dęblinie,"statki powietrzne, ptaki, zderzenia, lotnisko, bezpieczeństwo lotów",183.0,"realizacja wskazany celw pozwolić : - sformułować wniosek i zalecenie w zakres gospodarowanie pokrywa roślinny na powierzchnia lotnisko i sposobw ograniczać aktywność ptakw na obszar lotnisko i on otoczenie , ktre móc być modelowy dla inny lotnisko wojskowy ; - w oparcie o wynik z przeprowadzić badanie opracować propozycja procedura profilaktyczny dla pilotw i organizatorw lotw , w cel zminimalizować możliwości kolizja statkw powietrzny z ptak . rezultat badanie być podstawa publikacja naukowy w renomowany czasopismo o międzynarodowy ( z tak_zwany . list filadelfijski ) pokrywać problematyka proponować projekt ( na_przykład . journal wildlife managament , europen journal of wildlife research , acta ornithologica itp . ) oraz specjalistyczny polski wojskowy czasopismo specjalistyczny o charakter techniczny ( wojskowy przegląd techniczny i logistyczny ) objąć punktacja podać w załącznik do komunikat nr 2 mina . nauka i informatyzacja z 7 październik 2005 ( z pźniejszymi zmiana ) . autor zamierzać w forma referatw przedstawić wynik badanie na konferencja w kraj i za granica . końcowy efekt praca być 2 mapa ( okres jesienno - letni oraz wiosenno - letni ) lotnisko jak i on otoczenie , ktra być obrazować zagrożenie usuwalny i nieusuwalny wraz skala gradacja niebezpieczeństwo w kontekst występowanie ptakw oraz propozycja działanie profilaktyczny przeznaczyć dla organizatorw lotw . ponadto autor projekt przygotować prezentacja multimedialny ( program power pointa ) dla organizatorw lotw oraz pilotw z wynik badanie ."
11,11.0,1536.0,opisProjektuEfekt,"głwnym celem praktycznym projektu jest określenie możliwości i warunkw dalszego wykorzystania parkw pp-64 do budowy mostw pontonowych o aktualnie żądanej nośności. waspekcie naukowym zespł zakłada uzyskanie zdolności do tworzenia uniwersalnych metodyk projektowania nowoczesnych mostw pontonowych. wyniki prac będą publikowane iprezentowane na konferencjach naukowych z obszaru mechaniki i techniki wojskowej oraz krajowych i zagranicznych czasopismach naukowych.
zakłada się, że zrealizowanie projektu stanowić będzie ważną część pracy habilitacyjnej wykonawcy2.
w aspekcie praktycznym zakłada się też opracowanie metodyk i wstępnego projektu stanowiska do badań przydatności blokw parku pp-64 do budowy mostw pontonowych oaktualnie żądanej nośności.",06/07/28,1.0,Metodyka oceny rzeczywistej nośności mostów pontonowych z parku PP-64,"most pontonowy, analizy numeryczne, metoda elementów skończonych",183.0,"głwnym cel praktyczny projekt być określenie możliwości i warunkw daleki wykorzystanie parkw Poczta_Polska - 64 do budowa mostw pontonowy o aktualnie żądać nośność . waspekcie naukowy zespł zakładać uzyskać zdolność do tworzenie uniwersalny metodyk projektować nowoczesny mostw pontonowy . wynik praca być publikować iprezentowane na konferencja naukowy z obszar mechanika i technika wojskowy oraz krajowy i zagraniczny czasopismo naukowy . zakładać się , że zrealizowanie projekt stanowić być ważny część praca habilitacyjny wykonawcy2 . w aspekt praktyczny zakładać się też opracowanie metodyk i wstępne projekt stanowisko do badanie przydatność blokw park Poczta_Polska - 64 do budowa mostw pontonowy oaktualnie żądać nośność ."
12,12.0,1575.0,opisProjektuEfekt,wymiernym efektem rozwiązania podjetego problemu będą: 1. rozprawa habilitacyjna 2. referaty na specjalizowanych konferencjach krajowych i zagranicznych 3. opracowana metoda obiektywnego wyznaczania dynamicznych charakterystyk spalania stałych materiałw miotających.,06/07/28,1.0,Badania pirostatyczne fazy zapłonu stałych materiałów miotajacych w aspekcie obiektywizacji wyznaczenia wiarygodnych wartości charakterystyk dynamicznych spalania,"spalanie prochów, zapłon, pirostatyka",183.0,wymierny efekt rozwiązanie podjetego problem być : 1 . rozprawa habilitacyjny 2 . referat na specjalizować konferencja krajowy i zagraniczny 3 . opracować metoda obiektywny wyznaczać dynamiczny charakterystyka spalanie stała materiałw miotać .
13,13.0,1576.0,opisProjektuEfekt,"efektem podjętego problemu będzie prezentacja wynikw badań w publikacjach naukowych oraz w referatach konferencji krajowych i zagranicznych. w ramach prowadzonego projektu zostanie wykonane stanowisko do badań statycznych i zmęczeniowych struktur lotniczych oraz metodyka prowadenia badań uszkodzonych struktur płatowca. ze względu na uczestniczenie w projekcie przedstawicieli rżnych ośrodkw wojskowych (uczelni i szkł) wiedza dotycząca możliwości napraw struktur wojskowych statkw powietrznych zostanie szeroko rozpropagowana w środowisku wojskowych służb technicznych. planowane jest rwnież, po uzyskaniu pozytywnych wynikw badań, tworzenie z innymi ośrodkami (instytut techniczny wojsk lotniczych, dowdctwo sił powietrznych) dokumentacji technicznej napraw wojskowych statkw powietrznych eksplaotaowanych obecnie w siłach powietrznych rp.
wyniki prac i badań prowadzonych w ramach realizacji projektu zostaną w sposb bezpośredni wykorzystane do podnoszenia kwalifikacji uczestnikw projektu - w pracy habilitacyjnej mjr. dr.inż. marka rośkowicza i mjr. dr. inż. tomasza smala.",06/07/28,1.0,Analiza skuteczności napraw struktur wojskowych statków powietrznych w warunkach polowych z wykorzystaniem materiałów kompozytowych i tworzyw adhezyjnych,"struktury lotnicze, naprawy polowe, technologia napraw, połaczenia adhezyjne, kompozyty",173.0,"efekt podjąć problem być prezentacja wynikw badanie w publikacja naukowy oraz w referat konferencja krajowy i zagraniczny . w rama prowadzony projekt zostać wykonać stanowisko do badanie statyczny i zmęczeniowy struktura lotniczy oraz metodyk prowadenia badanie uszkodzony struktura płatowiec . z wzgląd na uczestniczyć w projekt przedstawiciel rżnych ośrodkw wojskowy ( uczelnia i szkł ) wiedza dotyczyć możliwości naprawa struktura wojskowy statkw powietrzny zostać szeroko rozpropagować w środowisko wojskowy służba techniczny . planować być rwnież , po uzyskać pozytywny wynikw badanie , tworzenie z inny ośrodek ( instytut techniczny wojsko lotniczy , dowdctwo siła powietrzny ) dokumentacja techniczny naprawa wojskowy statkw powietrzny eksplaotaowanych obecnie w siła powietrzny RP . wynik praca i badanie prowadzony w rama realizacja projekt zostać w sposb bezpośredni wykorzystać do podnoszenie kwalifikacja uczestnikw projekt - w praca habilitacyjny mjr . dr . inż . marek rośkowicza i mjr . dr . inż . Tomasz smala ."
14,14.0,1595.0,opisProjektuEfekt,efekty prowadzonych badań będą upowszechniane w postaci referatw na konferencjach krajowych i zagranicznych. wymiernym efektem pracy będzie rwnież opracowanie wytycznych do projektowania wieloczynnościowych osprzetw inżynieryjnych o wysokiej odporności udarowej.,06/07/31,1.0,Opracowanie wielozadaniowego systemu osprzętów inżynieryjnych o wysokiej odporności na obciążenia udarowe,"wielofunkcyjne osprzęty inżynieryjne, odporność udarowa, kinematyka osprzętów",173.0,efekt prowadzony badanie być upowszechniać w postać referatw na konferencja krajowy i zagraniczny . wymierny efekt praca być rwnież opracowanie wytyczna do projektować wieloczynnościowy osprzetw inżynieryjny o wysoki odporność udarowy .
15,15.0,1596.0,opisProjektuEfekt,"i. wynikiem wykonania pracy będzie rozwinięcie nowej metody opisu i analizy parametrw fal detonacyjnych rozprzestrzeniających się w gazowych zawiesinach kropel paliwa. istotą nowej metody jest uwzględnienie rozszerzonego opisu oddziaływania wymuszającej fali uderzeniowej na krople paliwa. rozbudowany model uwzględnia:
(1) napędzanie, odkształcanie i fragmentację kropel;
(2) występowanie mikrofazy kropel powstałych w wyniku fragmentacji kropel wyjściowych;
(3) kinetykę przereagowania paliwa z tlenem z atmosfery gazowej;
(4) ścisły termodynamicznie opis fazy gazowej jako ośrodka wieloskładnikowego.
ii. rozwinięta metoda będzie podstawą publikacji ktre powinny zyskać uznanie, rwnież w skali międzynarodowej, jako prezentujące nowy sposb badania wybuchu i detonacji w zawiesinach kroplowo- gazowych;
iii. przeprowadzone badania pozwolą określić wpływ parametrw zawiesiny takich jak wielkość kropel, skład chemiczny paliwa, napięcie powierzchniowe, lepkość i inne na krytyczne warunki inicjacji i rozprzestrzeniania się fal detonacyjnych w gazowej zawiesinie kropel paliwa.
iv. wynikiem pracy będzie przebadanie funkcjonowania nowej metody wyznaczania rozwiązania zadania balistyki wewnętrznej. istotą nowej metodyki jest uwzględnienie niestacjonarnego przepływu gazw prochowych i ruchu ziaren prochu w czasie napędzania pocisku. rezultatem pracy w tym zakresie będą publikacje, seminaria, prezentacje, wymiana informacji, ktrych zadaniem będzie upowszechnienie zmodyfikowanej metodyki.
wynikiem wykonania przedstawianego projektu będzie przedstawienie rozprawy habilitacyjnej.",06/07/28,1.0,Modelowanie rozwoju spalania i wybuchu w niejednorodnych fizycznie ośrodkach reaktywnych,"heterogeniczne mieszaniny wybuchowe, przepływy dwufazowe, spalanie, wybuch, detonacja",183.0,"i . wynik wykonanie praca być rozwinięcie nowa metoda opis i analiza parametrw fala detonacyjny rozprzestrzeniać się w gazowy zawiesina kropla paliwo . istota nowa metoda być uwzględnienie rozszerzyć opis oddziaływanie wymuszać fala uderzeniowy na kropla paliwo . rozbudować model uwzględniać : ( 1 ) napędzać , odkształcać i fragmentacja kropla ; ( 2 ) występowanie mikrofaza kropla powstały w wynik fragmentacja kropla wyjściowy ; ( 3 ) kinetyka przereagować paliwo z tlen z atmosfera gazowy ; ( 4 ) ścisły termodynamicznie opis faza gazowy jako ośrodek wieloskładnikowy . ii . rozwinięta metoda być podstawa publikacja ktre powinny zyskać uznanie , rwnież w skala międzynarodowy , jako prezentować nowy sposb badanie wybuch i detonacja w zawiesina kroplowo - gazowy ; iii . przeprowadzić badanie pozwolić określić wpływ parametrw zawiesina taki jak wielkość kropla , skład chemiczny paliwo , napięcie powierzchniowy , lepkość i inny na krytyczny warunek inicjacja i rozprzestrzeniać się fala detonacyjny w gazowy zawiesina kropla paliwo . IV . wynik praca być przebadać funkcjonowanie nowa metoda wyznaczać rozwiązanie zadanie balistyka wewnętrzny . istota nowa metodyka być uwzględnienie niestacjonarny przepływ gazw prochowe i ruch ziarno proch w czas napędzać pocisk . rezultat praca w tym zakres być publikacja , seminarium , prezentacja , wymiana informacja , ktrych zadanie być upowszechnienie zmodyfikować metodyka . wynik wykonanie przedstawiać projekt być przedstawienie rozprawa habilitacyjny ."
16,16.0,1636.0,opisProjektuEfekt,"praca ma charakter teoretyczno-doświadczalny. jej wyniki stanowić mają podstawę do opracowania kryteriw detekcji gazw na podstawie analizy zjawisk fluktuacyjnych w sensorach gazu płprzewodnikowych i elektrolitycznych, z uwzględnieniem zmian temperatury czujnikw i wilgotności badanych mieszanin gazw. wymiernym, udokumentowanym rezultatem badań będzie opracowanie oprogramowania oraz przygotowanie stanowiska pomiarowego, pozwalających na wzrost selektywności oraz obniżenie progowego stężenia przy ktrym jest już wykrywana obecność rżnych mieszanin gazw. wyniki tych badań mają duże znaczenie praktyczne, pozwalające wykorzystywać opracowaną metodę detekcji gazw za pomocą przenośnych, niedrogich w eksploatacji urządzeń o zredukowanym poborze energii elektrycznej. przewiduje się sformułowanie wymagań dotyczących budowy takiego urządzenia oraz oceny możliwości jego seryjnego wytwarzania.
nowatorskie wyniki badań wykonanych w trakcie projektu będą publikowane. unikalne rozwiązania techniczne dotyczące układu pomiarowego będą przedmiotem zgłoszenia patentowego. jako formę weryfikacji rezultatw projektu przewiduje się wymianę doświadczeń między grupami międzynarodowymi zajmującymi się wymienioną tematyką oraz prezentację szczegłowych wynikw na forum konferencji i seminariw.
podjęcie powyższej tematyki w polsce uzasadniają praktyczne potrzeby stosowania przenośnego, powszechnie dostępnego i niedrogiego w eksploatacji urządzenia do wykrywania mieszanin rżnych gazw. proponowana tematyka dotyczy priorytetowych kierunkw badań, mających na celu podnoszenie standardu życia oraz jego bezpieczeństwa. ponadto, prowadzenie badań w proponowanym zakresie oraz opracowanie specjalistycznego oprogramowania jest możliwe na bazie dostępnego w polsce sprzętu, bez ponoszenia wysokich nakładw finansowych. jednocześnie, międzynarodowe kontakty pozwalają na prowadzenie badań w oparciu o prototypowe czujniki gazw na bazie jednorodnych nanocząstek, wykonywane za pomocą aparatury unikalnej na skalę europejską.",06/08/22,1.0,Badania wpływu warunków środowiskowych na czułość i selektywność detekcji gazów metodą z wykorzystaniem zjawisk fluktuacyjnych czujników,"sensory gazu, nose elektroniczny, szumy",173.0,"praca mój charakter teoretyczno - doświadczalny . on wynik stanowić maja podstawa do opracowanie kryteriw detekcja gazw na podstawa analiza zjawisko fluktuacyjny w sensor gaz płprzewodnikowych i elektrolityczny , z uwzględnienie zmiana temperatura czujnikw i wilgotność badany mieszanina gazw . wymierny , udokumentować rezultat badanie być opracowanie oprogramowanie oraz przygotowanie stanowisko pomiarowy , pozwalać na wzrost selektywność oraz obniżenie progowy stężenie przy ktrym być już wykrywać obecność rżnych mieszanina gazw . wynik ten badanie maja duha znaczenie praktyczny , pozwalać wykorzystywać opracować metoda detekcja gazw za pomoc przenośny , niedrogi w eksploatacja urządzenie o zredukowany pobór energia elektryczny . przewidywać się sformułowanie wymaganie dotyczyć budowa taki urządzenie oraz ocena możliwości on seryjny wytwarzanie . nowatorski wynik badanie wykonać w trakt projekt być publikować . unikalny rozwiązanie techniczny dotyczyć układ pomiarowy być przedmiot zgłoszenie patentowy . jako forma weryfikacja rezultatw projekt przewidywać się wymiana doświadczenie między grupa międzynarodowy zajmujący się wymienić tematyka oraz prezentacja szczegłowych wynikw na forum konferencja i seminariw . podjęcie powyższy tematyka w Polska uzasadniać praktyczny potrzeba stosować przenośny , powszechnie dostępny i niedrogi w eksploatacja urządzenie do wykrywać mieszanina rżnych gazw . proponować tematyka dotyczeć priorytetowy kierunkw badanie , maić na cel podnoszenie standard życie oraz on bezpieczeństwo . ponadto , prowadzenie badanie w proponować zakres oraz opracowanie specjalistyczny oprogramowanie być możliwy na baza dostępny w Polska sprzęt , bez ponosić wysoki nakładw finansowy . jednocześnie , międzynarodowy kontakt pozwalać na prowadzenie badanie w oparcie o prototypowy czujnik gazw na baza jednorodny nanocząstka , wykonywać za pomoc aparatura unikalny na skala europejski ."
17,17.0,1675.0,opisProjektuEfekt,"wymiernym efektem podjętego problemu będzie: 
1. opracowanie projektu wstępnego modernizacji zespołu napędowego bojowego wozu piechoty bwp-1, w tym wykonanie przedprototypw układw filtracji powietrza, chłodzenia silnika i usuwania spalin zapewniających zwiększenie maksymalnej mocy silnika do 270 kw. 
2. opracowanie podstaw technologii wykonania wybranych elementw zespołu napędowego z wykorzystaniem wybranych nowoczesnych technologii (jarzeniowych, laserowych, plazmowych) poprawiających parametry trwałości istotnych węzłw silnika. 
3. opracowanie metody (programu numerycznego) obliczeń parametrw silnika z uwzględnieniem układw silnika i ich udziału w bilansie momentw. 
4. poznanie procesw towarzyszących filtracji powietrza w zespole multicyklon-przegroda porowata i ejekcji (ekstrakcji) spalin. 
5. założenia do systemu diagnostyki pokładowej bwp1 wg standardw eobd. 
6. publikacje naukowe i referaty na konferencjach i sympozjach.",06/08/08,1.0,Analiza możliwości poprawy parametrów efektywnych i trwałości  zespołu napędowego bojowego wozu piechoty BWP-1,"pojazdy terenowe, silnik spalinowy, układy silnika, trwałość silnika, skojarzenie tłok -pierścienie tłokowe - tulej cylindrowa, mikroobróbka laserowa",183.0,"wymierny efekt podjąć problem być : 1 . opracowanie projekt wstępne modernizacja zespół napędowy bojowy wóz piechota bwp - 1 , w tym wykonanie przedprototypw układw filtracja powietrze , chłodzenie silnik i usuwać spaliny zapewniający zwiększenie maksymalny moc silnik do 270 kilowat . 2 . opracowanie podstawa technologia wykonanie wybrana elementw zespół napędowy z wykorzystanie wybrana nowoczesny technologia ( jarzeniowy , laserowy , plazmowy ) poprawiać parametr trwałość istotny węzłw silnik . 3 . opracowanie metoda ( program numeryczny ) obliczenie parametrw silnik z uwzględnienie układw silnik i on udział w bilans momentw . 4 . poznanie procesw towarzyszyć filtracja powietrze w zespół multicyklon - przegroda porowaty i ejekcji ( ekstrakcja ) spaliny . 5 . założenie do system diagnostyka pokładowy bwp1 według standardw eobd . 6 . publikacja naukowy i referat na konferencja i sympozjum ."
18,18.0,1695.0,opisProjektuEfekt,"zaproponowana technologia umożliwia modyfikowanie właściwości mechanicznych poprzez: stosowanie rżnych mieszanek proszkowych i rżnych proporcji fazy ceramicznej do metalicznej. dzięki temu, możliwy jest precyzyjny dobr właściwości mechanicznych do konkretnych rodzajw amunicji stosowanej zarwno w pistoletach jak i broni maszynowej. proponowane materiały charakteryzują się właściwościami mechanicznymi zapewniającymi spjność podczas przemieszczania się w lufie jak i na torze balistycznym, bardzo dobrą fragmentacją po uderzeniu w przeszkodę oraz ekologicznym składem. w przypadku proponowanej technologii na podkreślenie zasługuje możliwość znacznego obniżenia kosztw produkcji pociskw, wykorzystanie tańszych materiałw, redukcji ilości odpadw produkcyjnych (100% materiałooszczędność) i łatwość automatyzacji produkcji.
na podstawie realizacji wniosku badawczego zostanąprzedstawione w formie publikacji naukowych, referatw w materiałach konferencyjnych. zostaną rwnież opracowane nowe metody badawcze materiałow ceramiczno-metalicznych uzyskiwanych metodą spiekania reakcyjnego.",06/07/19,1.0,Badania technologiczno-balistyczne nad wytwarzaniem fragmentujących pocisków broni strzeleckiej,amunicja pociski spiekanie,173.0,"zaproponować technologia umożliwiać modyfikować właściwość mechaniczny poprzez : stosować rżnych mieszanka proszkowy i rżnych proporcja faza ceramiczny do metaliczny . dzięki temu , możliwy być precyzyjny dobr właściwość mechaniczny do konkretny rodzajw amunicja stosowany zarwno w pistolet jak i broń maszynowy . proponować materiał charakteryzować się właściwość mechaniczny zapewniający spjność podczas przemieszczać się w lufa jak i na tor balistyczny , bardzo dobry fragmentacja po uderzenie w przeszkoda oraz ekologiczny skład . w przypadek proponować technologia na podkreślenie zasługiwać możliwość znaczny obniżenie kosztw produkcja pociskw , wykorzystanie tani materiałw , redukcja ilość odPadwa produkcyjny ( 100 % materiałooszczędność ) i łatwość automatyzacja produkcja . na podstawa realizacja wniosek badawczy zostanąprzedstawione w forma publikacja naukowy , referatw w materiał konferencyjny . zostać rwnież opracować nowa metoda badawczy materiałow ceramiczno - metaliczny uzyskiwać metoda spiekać reakcyjny ."
19,19.0,1696.0,opisProjektuEfekt,wyniki przeprowadzonych badań podczas realizacji projektu zostaną bezpośrednio wykorzystane w rozprawie doktorskiej wykonywanej przez mgr. inż. michała franta oraz zostaną przedstawione w formie artykułw i referatw na konferencjach.,06/07/31,1.0,Numeryczna analiza aerodynamiki złożonych obiektów metodą objętości skończonych,"badania numeryczne, turbulencja, modele turbulencji, siatki obliczeniowe, obliczenia równoległe",183.0,wynik przeprowadzić badanie podczas realizacja projekt zostać bezpośrednio wykorzystać w rozprawa doktorski wykonywać przez mgr . inż . Michał frant oraz zostać przedstawić w forma artykułw i referatw na konferencja .
20,20.0,1735.0,opisProjektuEfekt,"5. wymierny, udokumentowany efekt podjętego problemu (zakładany sposb przekazu i upowszechnienia wynikw - publikacje naukowe oraz referaty na konferencjach w kraju i za granicą, monografie naukowe, rozprawy doktorskie i habilitacyjne, nowe metody i urządzenia badawcze) przewiduje się dwuczęściową publikację wynikw badań pod tytułem ""metodyka szacowania pełnych kosztw systemw uzbrojenia"" jako wydanie specjalne zeszytw naukowych witu - ""problemy techniki uzbrojenia"". część pierwsza będzie propozycją wstępną tej metodyki i będzie stanowić podstawę do zainicjowania badań sondażowych i dyskusji konferencyjnych, natomiast część druga będzie publikacją przebiegu i wynikw badań ankietowych i sondaży opinii oraz treści referatw i dyskusji konferencyjnych, ktre posłużą do opracowania i zamieszczenia ostatecznego kształtu metodyki szacowania pełnych kosztw systemw uzbrojenia. ponadto w części drugiej zamieszczona będzie instrukcja posługiwania się metodyką, przeznaczona dla jej użytkownikw.",06/08/09,1.0,Metodyka szacowania pełnych kosztów uzbrojenia,"LCC, całkowity koszt życia, metodyka, systemy uzbrojenia",173.0,"5 . wymierny , udokumentować efekt podjąć problem ( zakładać sposb przekaz i upowszechnienie wynikw - publikacja naukowy oraz referat na konferencja w kraj i za granica , monografia naukowy , rozprawa doktorski i habilitacyjny , nowa metoda i urządzenie badawczy ) przewidywać się dwuczęściowy publikacja wynikw badanie pod tytuł &quot; metodyk szacować pełny kosztw systemw uzbrojenie &quot; jako wydanie specjalny zeszytw naukowy witu - &quot; problem technika uzbrojenie &quot; . część pierwsza być propozycja wstępna ten metodyka i być stanowić podstawa do zainicjować badanie sondażowy i dyskusja konferencyjny , natomiast część druga być publikacja przebieg i wynikw badanie ankietowy i sondaż opinia oraz treść referatw i dyskusja konferencyjny , ktre posłużyć do opracowanie i zamieścić ostateczny kształt metodyka szacować pełny kosztw systemw uzbrojenie . ponadto w część druga zamieścić być instrukcja posługiwać się metodyka , przeznaczyć dla on użytkownikw ."
21,21.0,1815.0,opisProjektuEfekt,"efektem zrealizowanego projektu powinny być:
- zalecenia (lub norma obronna) dotycząca możliwości stosowania biokomponentw w paliwach stosowanych w pojazdach lądowych, ich granicznej ilości oraz sposobu przygotowania paliwa do napełniania zbiornikw pojazdw oraz zasad przechowywania paliwa,
- referaty, artykuły w czasopismach oraz na konferencjach krajowych i zagranicznych,
- prezentacje wynikw pracy w grupach roboczych nato rto.",06/08/16,1.0,Określenie wpływu jednolitego paliwa F-34/35 z biokomponentami na pracę wysokociśieniowego układu zasilania typu Common Rail,"paliwo zastępcze, silnik spalinowy, emisja spalin",183.0,"efekt zrealizować projekt powinny być : - zalecenie ( lub norma obronny ) dotyczyć możliwości stosować biokomponentw w paliwo stosowany w pojazd lądowy , on graniczny ilość oraz sposób przygotowanie paliwo do napełniać zbiornikw pojazdw oraz zasada przechowywanie paliwo , - referat , artykuł w czasopismo oraz na konferencja krajowy i zagraniczny , - prezentacja wynikw praca w grupa roboczy NATO rto ."
22,22.0,1835.0,opisProjektuEfekt,"efektami naukowymi podjętych badań będzie: 


    
    opracowanie procedury analizy organicznych środkw wybuchowych z wykorzystaniem metod spme-hplc i rozwiązanie związanych z tym zagadnieniem problemw badawczych. badania te są nowatorskie i pozwolą włączyć się w badania dotyczące tego tematu, prowadzone na świecie; 
    
    
    przeprowadzenie nowatorskich badań dotyczących rozrżniania i identyfikacji grniczych środkw wybuchowych, będących mieszaniną azotanolej, na podstawie profilu węglowodorowego oleju, z wykorzystaniem gc-ms. 
    

 rezultaty przeprowadzonych badań będą miały rwnież istotne znaczenia praktyczne. opracowane procedury oraz utworzona baza danych będą wykorzystywane w instytucie ekspertyz sądowych w praktyce eksperckiej. procedury te zostaną wdrożone do praktyki także w innych krajowych laboratoriach sądowych, np. laboratorium kryminalistycznym straży granicznej.  przeprowadzone badania i ich wyniki będą prezentowane na konferencjach naukowych w kraju i za granicą oraz na corocznych spotkaniach grupy ekspertw ds. środkw wybuchowych finex (forensic international network for explosives investigation), działąjącej w ramach europejskiej sieci instytutw nauk sądowych, ktrej członkiem jest instytut ekspertyz sądowych. wyniki przeprowadzonych badań będą rwnież publikowane w międzynarodowych periodykach.",06/08/18,1.0,"Wykrywanie i identyfikacja śladów środków wybuchowych w materiale z miejsca eksplozji, dla potrzeb wymiaru sprawiedliwości","ekspertyza sądowa, identyfikacja kryminalistyczna, materiały wybuchowe, HPLC, GC/MS, IR, ",183.0,"efekt naukowy podjąć badanie być : opracowanie procedura analiza organiczny środkw wybuchowy z wykorzystanie metoda spme - hplc i rozwiązanie związać z tym zagadnienie problemw badawczy . badanie te być nowatorski i pozwolić włączyć się w badanie dotyczyć to temat , prowadzony na świat ; przeprowadzić nowatorski badanie dotyczyć rozrżniania i identyfikacja grniczych środkw wybuchowy , być mieszanina azotanolej , na podstawa profil węglowodorowy olej , z wykorzystanie gc - MS . rezultat przeprowadzić badanie być miał rwnież istotny znaczenie praktyczny . opracować procedura oraz utworzyć baza dana być wykorzystywać w instytut ekspertyza sądowy w praktyka ekspercki . procedura te zostać wdrożyć do praktyka także w inny krajowy laboratorium sądowy , na_przykład . laboratorium kryminalistyczny straż graniczny . przeprowadzić badanie i on wynik być prezentować na konferencja naukowy w kraj i za granica oraz na coroczny spotkanie grupa ekspertw do_spraw . środkw wybuchowy finex ( forensic international network for explosives investigation ) , działąjącej w rama europejski sieć instytutw nauka sądowy , ktrej członek być instytut ekspertyza sądowy . wynik przeprowadzić badanie być rwnież publikować w międzynarodowy periodyk ."
