,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
886,886.0,45593.0,opisProjektuEfekt,"ostatecznym efektem pracy badawczej będą publikacje naukowe zawierające obszerne informacje na temat statusu wybranych gatunkw określonego na podstawie ich cech populacyjnych i zmienności genetycznej oraz dotyczących ich zagrożeń.
 wyniki uzyskane w trakcie prowadzenia badań będą prezentowane na konferencjach o zasięgu krajowym i międzynarodowym.",08/07/30,35.0,Status i potrzeba ochrony wybranych gatunków Lumbricidae Polski południowo-wschodniej,"Lumbricidae, status populacji, gatunki zagrożone, endemity, markery genetyczne",173.0,ostateczny efekt praca badawczy być publikacja naukowy zawierać obszerny informacja na temat status wybrana gatunkw określony na podstawa on cech populacyjny i zmienność genetyczny oraz dotyczyć on zagrożenie . wynik uzyskać w trakt prowadzenie badanie być prezentować na konferencja o zasiąg krajowy i międzynarodowy .
887,887.0,45625.0,opisProjektuEfekt,"uzyskane wyniki posłużą zmniejszeniu kosztw nakładanych na usuwanie inwazyjnych gatunkw drzewiastych dzięki wykorzystaniu ich do przewidywania skuteczności zabiegw kontrolnych i pielęgnacyjnych. modele powstałe w czasie prac będzie można wykorzystać do zarządzania terenami zdominowanymi przez drzewiaste gatunki inwazyjne, skutecznego przekształcania takich miejsc w zbiorowiska cenniejsze ekologicznie, oraz do prowadzenia prac chroniących miejsca narażone na pojawienie się takich gatunkw. dodatkowo modele takie mogą być wykorzystane do przewidywania przekształceń drzewostanw i łączone z modelami izolacji płatw. 
wyniki zostaną opublikowane w renomowanych pismach naukowych, powstanie z nich praca doktorska (autor: a. pytlarczyk) traktująca o odnawianiu rodzimych i obcych gatunkw drzewiastych w lasach łęgowych. wyniki będą rwnież prezentowane na międzynarodowych konferencjach naukowych. ponadto wyniki zostaną udostępnione w ramach europejskiej bazy danych nobanis, dotyczącej gatunkw inwazyjnych w krajach w basenie morza bałtyckiegoi płnocnego.",08/07/31,35.0,"Spontaniczne odnawianie się rodzimych i obcych gatunków drzewiastych w płatach łęgów nadrzecznych w kontekście warunków hydrologicznych, użytkowania oraz struktury krajobrazu w dolinie Środkowej Wisły","łęgi nadrzeczne, inwazyjne gatunki drzewiaste, renaturyzacja, model GLM",173.0,"uzyskać wynik posłużyć zmniejszenie kosztw nakładany na usuwać inwazyjny gatunkw drzewiasty dzięki wykorzystanie on do przewidywanie skuteczność zabiegw kontrolny i pielęgnacyjny . model powstały w czas praca być można wykorzystać do zarządzanie teren zdominować przez drzewiasty gatunek inwazyjny , skuteczny przekształcać taki miejsce w zbiorowisko cenny ekologicznie , oraz do prowadzenie praca chronić miejsce narazić na pojawienie się taki gatunkw . dodatkowo model taki móc być wykorzystać do przewidywanie przekształcenie drzewostanw i łączyć z model izolacja płatwa . wynik zostać opublikować w renomowany pismo naukowy , powstanie z on praca doktorski ( autor : a . pytlarczyk ) traktować o odnawiać rodzimy i obca gatunkw drzewiasty w las łęgowy . wynik być rwnież prezentować na międzynarodowy konferencja naukowy . ponadto wynik zostać udostępnić w rama europejski baza dana nobanis , dotyczyć gatunkw inwazyjny w kraj w basen morze bałtyckiegoi płnocnego ."
888,888.0,45643.0,opisProjektuEfekt,"wyniki uzyskane w trakcie realizacji projektu stanowią bardzo istotny element w badaniach dotyczących pustynnienia, a w szczeglności rozprzestrzeniania się pl wydmowych. proces ten w ciągu ostatnich kilkudziesięciu lat znacznie się nasilił, a liczba ludności, żyjąca w obszarach zagrożonych jego oddziaływaniem dramatycznie wzrasta. zdaniem wielu naukowcw dotychczasowe badania w tej dziedzinie nie nadążają za tempem rozwoju tego procesu. mimo coraz szerszego ich zakresu nie umiemy jak dotychczas jednoznacznie określić przyczyn oraz środkw zaradczych, ktre wpłynęłyby na zahamowanie, czy choćby spowolnienie wzrostu powierzchni zajmowanej przez wydmy. 
zdaniem autorw projektu uzyskane wyniki będą pomocne:

    we wskazaniu cech środowiska przyrodniczego decydujących o rozwoju i prędkości przemieszczania się barchanw 
    w podejmowaniu decyzji dotyczących lokalnych zmian środowiska przyrodniczego w kontekście wpływu tych zmian na rozwj barchanw 
    w prowadzeniu nieinwazyjnych badań rozwoju barchanw w obszarach trudnodostępnych 

bardzo istotnym efektem badań powinna być także klasyfikacja kształtu ziarn transportowanych w procesie eolicznym w obszarach gorących, suchych. 
uzyskane w tracie realizacji projektu wyniki zostaną rwnież wykorzystane w pracy habilitacyjnej kierownika projektu.
wyniki badań zostaną zaprezentowane zarwno na konferencjach krajowych, jak rwnież międzynarodowych, w szczeglności dotyczących pustynnienia. dzięki dotychczasowej bardzo dobrej wspłpracy autorw projektu z uniwersytetami w krajach, w ktrych prowadzone będą badania planowane jest przedstawienie wynikw uzyskanych w trakcie realizacji projektu rwnież na lokalnych konferencjach w tych krajach. wyniki powinny być prezentowane w języku angielskim zarwno w publikacjach krajowych jak i międzynarodowych, co umożliwi poszerzenie grona odbiorcw.",08/07/30,35.0,Wpływ środowiska przyrodniczego na rozwój i prędkość przemieszczania się barchanów (na przykładzie wybranych obszarów północnej Sahary),"barchany, procesy eoliczne, cechy teksturalne osadów, Sahara północna ",200.0,"wynik uzyskać w trakt realizacja projekt stanowić bardzo istotny element w badanie dotyczyć pustynnieć , a w szczeglności rozprzestrzeniać się Polska wydmowy . proces ten w ciąg ostatni kilkadziesiąt lato znacznie się nasilić , a liczba ludność , żyjąca w obszar zagrozić on oddziaływanie dramatycznie wzrastać . zdanie wiele naukowcw dotychczasowy badanie w ten dziedzina nie nadążać za temp rozwój to proces . mimo coraz szeroki on zakres nie umieć jak dotychczas jednoznacznie określić przyczyna oraz środkw zaradczy , ktre wpłynąć by na zahamowanie , czy choćby spowolnieć wzrost powierzchnia zajmować przez wydma . zdanie autorw projekt uzyskać wynik być pomocne : w wskazanie cech środowisko przyrodniczy decydujący o rozwój i prędkość przemieszczać się barchanw w podejmować decyzja dotyczyć lokalny zmiana środowisko przyrodniczy w kontekst wpływ ten zmiana na rozwj barchanw w prowadzenie nieinwazyjny badanie rozwój barchanw w obszar trudnodostępny bardzo istotny efekt badanie powinny być także klasyfikacja kształt ziarno transportować w proces eoliczny w obszar gorący , suchy . uzyskać w trata realizacja projekt wynik zostać rwnież wykorzystać w praca habilitacyjny kierownik projekt . wynik badanie zostać zaprezentować zarwno na konferencja krajowy , jak rwnież międzynarodowy , w szczeglności dotyczyć pustynnieć . dzięki dotychczasowy bardzo dobry wspłpracy autorw projekt z uniwersytet w kraj , w ktrych prowadzony być badanie planować być przedstawienie wynikw uzyskać w trakt realizacja projekt rwnież na lokalny konferencja w ten kraj . wynik powinny być prezentować w język angielski zarwno w publikacja krajowy jak i międzynarodowy , co umożliwić poszerzenie grono odbiorcw ."
889,889.0,45669.0,opisProjektuEfekt,wymiernym efektem podjetego problemu badawczego będą publikacje i przygotowanie erc starting grantu.,08/07/30,35.0,Ocena ekspresji receptorów dla chemokin na regulatorowych limfocytach T (Treg) u chorych z ciężką astmą oskrzelową,"astma oskrzelowa, Treg, FoxP3, chemokiny i ich receptory",173.0,wymierny efekt podjetego problem badawczy być publikacja i przygotowanie erc starting grant .
890,890.0,45691.0,opisProjektuEfekt,"wyniki uzyskane w tej pracy:  zostaną opublikowane w renomowanych pismach, polskich i zagranicznych, o możliwie wysokim impact factor;
 będą przedstawiane na corocznym krajowym zjeździe polskiego towarzystwa kardiologicznego i zjeździe zagranicznym; 
 mogą przyczynić się do opracowania nowej strategii postępowania w leczeniu nadciśnienia tętniczego i zapobieganiu rozwojowi niewydolności serca.",08/07/29,35.0,Mechanizm kardioprotekcyjnego działania omega-3 wielonienasyconych kwasów tłuszczowych w modelu przeciążenia ciśnieniowego lewej komory serca szczura,"niewydolność serca, nadciśnienie tętnicze, omega-3 wielonienasycone kwasy tłuszczowe, czynnik transkrypcyjny NF kappa",173.0,"wynik uzyskać w ten praca : zostać opublikować w renomowany pismo , polski i zagraniczny , o możliwie wysoki impact factor ; być przedstawiać na coroczny krajowy zjazd polski towarzystwo kardiologiczny i zjazd zagraniczny ; móc przyczynić się do opracowanie nowa strategia postępowanie w leczenie nadciśnienie tętniczy i zapobieganie rozwój niewydolność serce ."
891,891.0,45739.0,opisProjektuEfekt,"uzyskane wyniki pozwolą poszerzyć wiedzę na temat możliwości oceny warunkw życia wśrd dawnych mieszkańcw miast, a poprzez nie opisać profil zdrowotny populacji historycznej oraz model żywienia w średniowiecznym środowisku miejskim. pozwoli to na opisanie możliwości adaptacyjnych, kształtujących się w środowisku zurbanizowanym na tle modeli adaptacyjnych w innych porwnywanych środowiskach miejskich i poza miejskich w okresie średniowiecza. rezultaty analizy pozwolą także na uzupełnienie wiedzy na temat warunkw życia przedstawicieli średniowiecznych ośrodkw miejskich, szczeglnie aspektw zdrowotnych i bytowych, a poprzez zestawienie ich z wynikami badań nad populacjami pozamiejskimi z tego samego okresu historycznego na pełniejszą charakterystykę i oszacowanie jakości życia w zrżnicowanych społecznie i ekonomicznie środowiskach. ułatwi to wyłonienie tych biologicznych wyznacznikw kondycji i stanu zdrowia, ktre mogą stać się przydatne w ocenie stratygrafii społeczno-ekonomicznej w określonych typach środowisk urbanistycznych w średniowieczu, co można uznać za nowatorski sposb rekonstrukcji aspektw życia w dawnych populacjach ludzkich. końcowe założenia projektu dotyczą publikacji w wiodących czasopismach paleoantropologicznych, archeologicznych i stomatologicznych oraz multimedialnych prezentacji wynikw na zagranicznych i krajowych konferencjach naukowych.",08/07/31,35.0,Rekonstrukcja warunków bytowych i nawyków żywieniowych średniowiecznych mieszczan z Gorzowa Wielkopolskiego na podstawie oceny stanu narządu żucia oraz wybranych wskaźników kondycji biologicznej,antropologia średniowiecze zdrowie człowiek,173.0,"uzyskać wynik pozwolić poszerzyć wiedza na temat możliwości ocena warunkw życie wśrd dawny mieszkańcw miast , a poprzez nie opisać profil zdrowotny populacja historyczny oraz model żywienie w średniowieczny środowisko miejski . pozwolić to na opisać możliwości adaptacyjny , kształtujący się w środowisko zurbanizować na tło model adaptacyjny w inny porwnywanych środowisko miejski i poza miejski w okres średniowiecze . rezultat analiza pozwolić także na uzupełnienie wiedza na temat warunkw życie przedstawiciel średniowieczny ośrodkw miejski , szczeglnie aspektw zdrowotny i bytowy , a poprzez zestawienie on z wynik badanie nad populacja pozamiejski z to sam okres historyczny na pełny charakterystyka i oszacować jakość życie w zrżnicowanych społecznie i ekonomicznie środowisko . ułatwić to wyłonić ten biologiczny wyznacznikw kondycja i stan zdrowie , ktre móc stać się przydatny w ocena stratygrafia społeczno - ekonomiczny w określony typ środowisko urbanistyczny w średniowiecze , co można uznać za nowatorski sposb rekonstrukcja aspektw życie w dawny populacja ludzki . końcowy założenie projekt dotyczeć publikacja w wiodący czasopismo paleoantropologiczny , archeologiczny i stomatologiczny oraz multimedialny prezentacja wynikw na zagraniczny i krajowy konferencja naukowy ."
892,892.0,45741.0,opisProjektuEfekt,"wymiernym efektem będzie przekazanie uporządkowanej pod względem naukowym i muzealnym kolekcji pasożytniczych helmintw pochodzących z terenu polski do działu muzealnego muzeum i instytutu zoologii pan w warszawie oraz stworzenie internetowej bazy danych o zbiorach polskich helmintw, a tym samym:

    uratowanie polskich zbiorw pasożytniczych helmintw od totalnej likwidacji;
    udostępnienie tych zbiorw badaczom polskim i zagranicznym jako materiału naukowego do badań parazytologicznych;
    szerokie udostępnienie informacji o polskich zasobach muzealnych z dziedziny helmintologii.

w wyniku przeprowadzonych badań przewiduje się, oprcz informacji w parazytologicznych czasopismach naukowych (""wiadomości parazytologiczne"", ""acta parasitologica"") o zaistnieniu kolekcji i bazy danych, przygotowanie publikacji zawierającej wykaz typw pasożytniczych helmintw opisanych przez polskich badaczy na podstawie materiału pochodzącego z polski.",08/07/29,35.0,Badanie polskich zbiorów pasożytniczych helmintów: weryfikacja nomenklatury i taksonomii zebranych w Polsce gatunków oraz utworzenie muzealnej kolekcji tych zbiorów,"pasożytnicze helminty Polski, nomenklatura, taksonomia, kolekcja muzealna, baza danych",173.0,"wymierny efekt być przekazać uporządkować pod względem naukowy i muzealny kolekcja pasożytniczy helmintw pochodzić z teren polski do dział muzealny muzeum i instytut zoologia pan w warszawa oraz stworzenie internetowy baza dana o zbiór polski helmintw , a tym sam : uratować polski zbiorw pasożytniczy helmintw od totalny likwidacja ; udostępnienie ten zbiorw badacz polski i zagraniczny jako materiał naukowy do badanie parazytologiczny ; szeroki udostępnienie informacja o polski zasoby muzealny z dziedzina helmintologia . w wynik przeprowadzić badanie przewidywać się , oprcz informacja w parazytologiczny czasopismo naukowy ( &quot; wiadomości parazytologiczny &quot; , &quot; acta parasitologica &quot; ) o zaistnieć kolekcja i baza dana , przygotowanie publikacja zawierać wykaz typw pasożytniczy helmintw opisać przez polski badacz na podstawa materiał pochodzić z polski ."
893,893.0,45753.0,opisProjektuEfekt,1. prezentacje wynikw pracy na zjazdach krajowych i zagranicznych.2. publikacja wynikw badań w czasopismach zagranicznych i polskich.3. dostarczenie dowodw na wpływ hormonw płciowych na zaostrzenia okołomiesiączkowe astmy oskrzelowej i wskazań do terapii modyfikującym te objawy4. oszacowanie rzeczywistych kosztw leczenia astmy ciężkiej i trudnej.5. przedstawienie wynikw części farmakoekonomicznej agencji oceny technologii medycznych 6.przygotowanie rozprawy habilitacyjnej,08/07/31,35.0,"Zależność  fenotypu astmy ciężkiej i trudnej od stężeń hormonów płciowych i wpływ suplementacji dehydroepiandrosteronem na stan zapalny i kontrolę astmy u kobiet , koszty leczenia","astma cięzka, stan zapalny, hormony płciowe, dehydroepiandrosteron, tlenek azotu, koszty leczenia ",173.0,1 . prezentacja wynikw praca na zjazd krajowy i zagraniczny . 2 . publikacja wynikw badanie w czasopismo zagraniczny i polski . 3 . dostarczyć dowodw na wpływ hormonw płciowy na zaostrzenie okołomiesiączkowe astma oskrzelowy i wskazanie do terapia modyfikujący te objawy4 . oszacować rzeczywisty kosztw leczenie astma ciężki i trudny . 5 . przedstawienie wynikw część farmakoekonomicznej agencja ocena technologia medyczny 6 . przygotowanie rozprawa habilitacyjny
894,894.0,45919.0,opisProjektuEfekt,"<!--
 * font definitions *
@font-face
	{font-family:wingdings;
	panose-1:5 0 0 0 0 0 0 0 0 0;
	mso-font-charset:2;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:0 268435456 0 0 -2147483648 0;}
@font-face
	{font-family:tahoma;
	panose-1:2 11 6 4 3 5 4 4 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:553679495 -2147483648 8 0 66047 0;}
 * style definitions *
p.msonormal, li.msonormal, div.msonormal
	{mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";}
h4
	{mso-style-next:standardowy;
	margin:0in;
	margin-bottom:.0001pt;
	text-align:justify;
	mso-pagination:widow-orphan;
	page-break-after:avoid;
	mso-outline-level:4;
	font-size:11.0pt;
	mso-bidi-font-size:10.0pt;
	font-family:""times new roman"";
	font-weight:normal;
	font-style:italic;
	mso-bidi-font-style:normal;}
p.msocommenttext, li.msocommenttext, div.msocommenttext
	{margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:10.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";}
p.msofooter, li.msofooter, div.msofooter
	{margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	tab-stops:center 3.0in right 6.0in;
	font-size:12.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";}
span.msocommentreference
	{mso-ansi-font-size:8.0pt;
	mso-bidi-font-size:8.0pt;}
p.msobodytext, li.msobodytext, div.msobodytext
	{margin:0in;
	margin-bottom:.0001pt;
	text-align:justify;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";}
p.msobodytextindent, li.msobodytextindent, div.msobodytextindent
	{margin-top:0in;
	margin-right:0in;
	margin-bottom:0in;
	margin-left:48.0pt;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	mso-bidi-font-size:10.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";}
p.tematkomentarza, li.tematkomentarza, div.tematkomentarza
	{mso-style-name:""temat komentarza"";
	mso-style-parent:""tekst komentarza"";
	mso-style-next:""tekst komentarza"";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:10.0pt;
	font-family:""times new roman"";
	mso-fareast-font-family:""times new roman"";
	font-weight:bold;}
p.tekstdymka, li.tekstdymka, div.tekstdymka
	{mso-style-name:""tekst dymka"";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:8.0pt;
	font-family:tahoma;
	mso-fareast-font-family:""times new roman"";}
@page sectio...",08/07/29,35.0,Analiza częstości występowania niedokrwiennego uszkodzenia serca w obrazowaniu rezonansu magnetycznego z gadolinium u chorych z niewydolnością serca nieznanego pochodzenia,"rezonans megnetyczny, kardiomiopatia rozstrzeniowa, późne wzmocnienie",173.0,"&lt; ! - - * font definitions * @ font - face { font - family : wingdings ; panose - 1 : 5 0 0 0 0 0 0 0 0 0 ; mso - font - charset : 2 ; mso - generic - font - family : auto ; mso - font - pitch : variable ; mso - font - signature : 0 268435456 0 0 - 2147483648 0 ; } @ font - face { font - family : tahoma ; panose - 1 : 2 11 6 4 3 5 4 4 2 4 ; mso - font - charset : 0 ; mso - generic - font - family : swiss ; mso - font - pitch : variable ; mso - font - signature : 553679495 - 2147483648 8 0 66047 0 ; } * styl definitions * p . msonormal , li . msonormal , DIV . msonormal { mso - styl - parent : &quot; &quot; ; margin : 0in ; margin - bottom : . 0001pt ; mso - pagination : widow - orphan ; font - size : 12 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } h4 { mso - styl - next : standardowy ; margin : 0in ; margin - bottom : . 0001pt ; text - align : justify ; mso - pagination : widow - orphan ; page - break - after : avoid ; mso - outline - level : 4 ; font - size : 11 . 0pt ; mso - bidi - font - size : 10 . 0pt ; font - family : &quot; times Newa Roman &quot; ; font - weight : normal ; font - styl : italic ; mso - bidi - font - styl : normal ; } p . msocommenttext , li . msocommenttext , DIV . msocommenttext { margin : 0in ; margin - bottom : . 0001pt ; mso - pagination : widow - orphan ; font - size : 10 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } p . msofooter , li . msofooter , DIV . msofooter { margin : 0in ; margin - bottom : . 0001pt ; mso - pagination : widow - orphan ; TAB - stops : center 3 . 0in right 6 . 0in ; font - size : 12 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } span . msocommentreference { mso - ANSI - font - size : 8 . 0pt ; mso - bidi - font - size : 8 . 0pt ; } p . msobodytext , li . msobodytext , DIV . msobodytext { margin : 0in ; margin - bottom : . 0001pt ; text - align : justify ; line - height : 150 % ; mso - pagination : widow - orphan ; font - size : 12 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } p . msobodytextindent , li . msobodytextindent , DIV . msobodytextindent { margin - top : 0in ; margin - right : 0in ; margin - bottom : 0in ; margin - left : 48 . 0pt ; margin - bottom : . 0001pt ; line - height : 150 % ; mso - pagination : widow - orphan ; font - size : 12 . 0pt ; mso - bidi - font - size : 10 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } p . tematkomentarza , li . tematkomentarza , DIV . tematkomentarza { mso - styl - name : &quot; temat komentarz &quot; ; mso - styl - parent : &quot; tekst komentarz &quot; ; mso - styl - next : &quot; tekst komentarz &quot; ; margin : 0in ; margin - bottom : . 0001pt ; mso - pagination : widow - orphan ; font - size : 10 . 0pt ; font - family : &quot; times Newa Roman &quot; ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; font - weight : bold ; } p . tekstdymka , li . tekstdymka , DIV . tekstdymka { mso - styl - name : &quot; tekst dymek &quot; ; margin : 0in ; margin - bottom : . 0001pt ; mso - pagination : widow - orphan ; font - size : 8 . 0pt ; font - family : tahoma ; mso - fareast - font - family : &quot; times Newa Roman &quot; ; } @ page sectio . . ."
895,895.0,45945.0,opisProjektuEfekt,"wnioskodawca zakłada prezentację efektw niniejszego projektu w następujących formach naukowych: - publikacje tematyczne w czasopismach naukowych polskich (polish journal of soil science, roczniki gleboznawcze) i zagranicznych (catena, eurasian journal of soil science), dotyczące wybranych, problemowych zagadnień, - wystąpienia na konferencjach krajowych - między innymi referat i prezentacja wybranego profilu w trakcie sesji terenowej na kongresie polskiego towarzystwa gleboznawczego w toruniu, w 2011 r., - referat na kongresie międzynarodowej unii towarzystw gleboznawczych (iuss; 19th wcss) w brisbane, w australii w 2010 r., - wyniki prac nad pozycją systematyczną gleb ochrowych zostaną przekazane bezpośrednio władzom v komisji polskiego towarzystwa gleboznawczego, genezy, klasyfikacji i kartografii gleb oraz popularno-naukowych: - konstrukcja strony internetowej poświęconej glebom ochrowym, - wykład w ramach festiwalu nauki i sztuki na umk w toruniu, - wykonanie szeregu ściennych monolitw glebowych, celem ekspozycji w muzeum przyrodniczym wydziału binoz umk oraz w macierzystych placwkach wykonawcw projektu. ponadto, wyniki badań zaplanowanych w ramach projektu mają być kluczową częścią planowanej rozprawy habilitacyjnej kierownika projektu.",08/07/30,35.0,"Gleby ochrowe - zróżnicowanie geograficzne, wartość użytkowa i pozycja systematyczna","gleby ochrowe, systematyka gleb, geneza gleb, geografia gleb, żelazo w glebach",200.0,"wnioskodawca zakładać prezentacja efektw niniejszy projekt w następujący forma naukowy : - publikacja tematyczny w czasopismo naukowy polski ( polish journal of soil science , rocznik gleboznawczy ) i zagraniczny ( catena , eurasian journal of soil science ) , dotyczyć wybrana , problemowy zagadnienie , - wystąpienie na konferencja krajowy - między inny referat i prezentacja wybrany profil w trakt sesja terenowy na kongres polski towarzystwo gleboznawczy w Toruń , w 2011 r . , - referat na kongres międzynarodowy unia towarzystwo gleboznawczy ( iuss ; 19th wcss ) w brisbane , w Australia w 2010 r . , - wynik praca nad pozycja systematyczny gleba ochrowy zostać przekazać bezpośrednio władza V komisja polski towarzystwo gleboznawczy , geneza , klasyfikacja i kartografia gleba oraz popularno - naukowy : - konstrukcja strona internetowy poświęcony gleba ochrowy , - wykład w rama festiwal nauka i sztuk na UMK w Toruń , - wykonanie szereg ścienny monolitwa glebowy , cel ekspozycja w muzeum przyrodniczy wydział binoz UMK oraz w macierzyste placwkach wykonawcw projekt . ponadto , wynik badanie zaplanować w rama projekt maja być kluczowy część planować rozprawa habilitacyjny kierownik projekt ."
896,896.0,46025.0,opisProjektuEfekt,"wymiernymi efektami przeprowadzonego badania będą: 

1 algorytm korekcji dawek uwzględniający codzienne zmiany położenia i kształtu struktur wewnętrznych oraz zmiany objętości napromienianego ośrodka. wyniki dotyczące opracowanego algorytmu zostaną opublikowane w formie pracy oryginalnej w czasopiśmie naukowym oraz zaprezentowane w postaci referatu na konferencji zagranicznej.

<p style=""margin-right: 1pt; text-align: justify;"" class=""msonormal""...",08/07/31,35.0,Ocena wpływu zmian anatomicznych w obszarze głowy i szyi na rozkłady dawek podczas radioterapii przy użyciu systemu Hi-Art Tomotherapy,"tomoterapia spiralna, radioterapia sterowana obrazowo, radioterapia adaptacyjna, pozytonowa tomografia emisyjna",173.0,wymierny efekt przeprowadzić badanie być : 1 algorytm korekcja dawka uwzględniać codzienny zmiana położenie i kształt struktura wewnętrzny oraz zmiana objętość napromieniać ośrodek . wynik dotyczyć opracować algorytm zostać opublikować w forma praca oryginalny w czasopismo naukowy oraz zaprezentować w postać referat na konferencja zagraniczny . &lt; p styl = &quot; margin - right : 1pt ; text - align : justify ; &quot; class = &quot; msonormal &quot; . . .
